"","receptor","pathway","tf","tf_PPR","category"
"4220","Fgfr2","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000579409587834381,"Signal Transduction"
"4221","Fgfr2","Signaling by Receptor Tyrosine Kinases","Mapk11",0.000112280969236702,"Signal Transduction"
"4222","Fgfr2","Signaling by Receptor Tyrosine Kinases","Mapk14",0.000112280969236702,"Signal Transduction"
"4223","Fgfr2","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000579409587834381,"Signal Transduction"
"4224","Fgfr2","Signaling by Receptor Tyrosine Kinases","Sos1",0.158144228955544,"Signal Transduction"
"4225","Fgfr2","Signaling by Receptor Tyrosine Kinases","Hgf",0.000450610523694677,"Signal Transduction"
"4226","Fgfr2","Signaling by Receptor Tyrosine Kinases","Hspb1",9.14952845333591e-05,"Signal Transduction"
"4227","Fgfr2","Signaling by Receptor Tyrosine Kinases","Rps6ka5",7.06180229302194e-05,"Signal Transduction"
"4228","Fgfr4","Signaling by Receptor Tyrosine Kinases","Atf1",4.46515896313111e-05,"Signal Transduction"
"4229","Fgfr4","Signaling by Receptor Tyrosine Kinases","Creb1",0.000356135834553777,"Signal Transduction"
"4230","Fgfr4","Signaling by Receptor Tyrosine Kinases","Ctnnb1",4.97550705436535e-05,"Signal Transduction"
"4231","Fgfr4","Signaling by Receptor Tyrosine Kinases","Jup",4.97550705436535e-05,"Signal Transduction"
"4232","Fgfr4","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000537098668580329,"Signal Transduction"
"4233","Fgfr4","Signaling by Receptor Tyrosine Kinases","Mapk11",9.86403859755335e-05,"Signal Transduction"
"4234","Fgfr4","Signaling by Receptor Tyrosine Kinases","Mapk14",9.86403859755335e-05,"Signal Transduction"
"4235","Fgfr4","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000537098668580329,"Signal Transduction"
"4236","Fgfr4","Signaling by Receptor Tyrosine Kinases","Sos1",0.157112537042752,"Signal Transduction"
"4237","Fgfr4","Signaling by Receptor Tyrosine Kinases","Hgf",0.000437290812617669,"Signal Transduction"
"4238","Fgfr4","Signaling by Receptor Tyrosine Kinases","Hspb1",7.76312654293367e-05,"Signal Transduction"
"4239","Fgfr4","Signaling by Receptor Tyrosine Kinases","Rps6ka5",6.16263120005765e-05,"Signal Transduction"
"4240","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Atf1",2.62946684265359e-05,"Signal Transduction"
"4241","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Creb1",0.000176243942082159,"Signal Transduction"
"4242","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Ctnnb1",2.8997269830628e-05,"Signal Transduction"
"4243","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Jup",2.8997269830628e-05,"Signal Transduction"
"4244","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000264576139139702,"Signal Transduction"
"4245","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Mapk11",5.45536438606509e-05,"Signal Transduction"
"4246","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Mapk14",5.45536438606509e-05,"Signal Transduction"
"4247","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000264576139139702,"Signal Transduction"
"4248","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Sos1",0.0658688869645986,"Signal Transduction"
"4249","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Hgf",0.000193946640735356,"Signal Transduction"
"4250","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Hspb1",4.6112770775513e-05,"Signal Transduction"
"4251","Fgfrl1","Signaling by Receptor Tyrosine Kinases","Rps6ka5",3.45599004416457e-05,"Signal Transduction"
"4252","Klb","Signaling by Receptor Tyrosine Kinases","Atf1",4.01182245241423e-05,"Signal Transduction"
"4253","Klb","Signaling by Receptor Tyrosine Kinases","Creb1",0.00032656292453538,"Signal Transduction"
"4254","Klb","Signaling by Receptor Tyrosine Kinases","Ctnnb1",4.47631091030608e-05,"Signal Transduction"
"4255","Klb","Signaling by Receptor Tyrosine Kinases","Jup",4.47631091030608e-05,"Signal Transduction"
"4256","Klb","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000492739336661654,"Signal Transduction"
"4257","Klb","Signaling by Receptor Tyrosine Kinases","Mapk11",8.9320784028702e-05,"Signal Transduction"
"4258","Klb","Signaling by Receptor Tyrosine Kinases","Mapk14",8.9320784028702e-05,"Signal Transduction"
"4259","Klb","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000492739336661654,"Signal Transduction"
"4260","Klb","Signaling by Receptor Tyrosine Kinases","Sos1",0.146403266802437,"Signal Transduction"
"4261","Klb","Signaling by Receptor Tyrosine Kinases","Hgf",0.000405396184047856,"Signal Transduction"
"4262","Klb","Signaling by Receptor Tyrosine Kinases","Hspb1",6.96715027874984e-05,"Signal Transduction"
"4263","Klb","Signaling by Receptor Tyrosine Kinases","Rps6ka5",5.57099844708922e-05,"Signal Transduction"
"4264","Flt3","Signaling by Receptor Tyrosine Kinases","Atf1",5.48223087773514e-05,"Signal Transduction"
"4265","Flt3","Signaling by Receptor Tyrosine Kinases","Creb1",0.000489929378162034,"Signal Transduction"
"4266","Flt3","Signaling by Receptor Tyrosine Kinases","Ctnnb1",6.03053810985013e-05,"Signal Transduction"
"4267","Flt3","Signaling by Receptor Tyrosine Kinases","Jup",6.03053810985013e-05,"Signal Transduction"
"4268","Flt3","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000743752237514455,"Signal Transduction"
"4269","Flt3","Signaling by Receptor Tyrosine Kinases","Mapk11",0.00012097873095974,"Signal Transduction"
"4270","Flt3","Signaling by Receptor Tyrosine Kinases","Mapk14",0.00012097873095974,"Signal Transduction"
"4271","Flt3","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000743752237514455,"Signal Transduction"
"4272","Flt3","Signaling by Receptor Tyrosine Kinases","Sos1",0.10973302307828,"Signal Transduction"
"4273","Flt3","Signaling by Receptor Tyrosine Kinases","Hgf",0.000511276535392715,"Signal Transduction"
"4274","Flt3","Signaling by Receptor Tyrosine Kinases","Hspb1",9.36712462523645e-05,"Signal Transduction"
"4275","Flt3","Signaling by Receptor Tyrosine Kinases","Rps6ka5",7.73141024179092e-05,"Signal Transduction"
"4276","Pdgfrb","Signaling by Receptor Tyrosine Kinases","Stat6",0.129163735083738,"Signal Transduction"
"4277","Kidins220","Signaling by Receptor Tyrosine Kinases","Atf1",0.00115081867028325,"Signal Transduction"
"4278","Kidins220","Signaling by Receptor Tyrosine Kinases","Creb1",0.00364884647059713,"Signal Transduction"
"4279","Kidins220","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000295207152468076,"Signal Transduction"
"4280","Kidins220","Signaling by Receptor Tyrosine Kinases","Jup",0.000295207152468076,"Signal Transduction"
"4281","Kidins220","Signaling by Receptor Tyrosine Kinases","Mapk1",0.0744046343097836,"Signal Transduction"
"4282","Kidins220","Signaling by Receptor Tyrosine Kinases","Mapk11",0.000488116640188091,"Signal Transduction"
"4283","Kidins220","Signaling by Receptor Tyrosine Kinases","Mapk14",0.000488116640188091,"Signal Transduction"
"4284","Kidins220","Signaling by Receptor Tyrosine Kinases","Mapk3",0.0744046343097836,"Signal Transduction"
"4285","Kidins220","Signaling by Receptor Tyrosine Kinases","Sos1",0.0367614425593469,"Signal Transduction"
"4286","Kidins220","Signaling by Receptor Tyrosine Kinases","Hgf",0.00274876910414239,"Signal Transduction"
"4287","Kidins220","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000489380895758122,"Signal Transduction"
"4288","Kidins220","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.00238403487048918,"Signal Transduction"
"4289","Ntrk3","Signaling by Receptor Tyrosine Kinases","Atf1",0.000243084288565738,"Signal Transduction"
"4290","Ntrk3","Signaling by Receptor Tyrosine Kinases","Creb1",0.00171486649626988,"Signal Transduction"
"4291","Ntrk3","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.00052373946736756,"Signal Transduction"
"4292","Ntrk3","Signaling by Receptor Tyrosine Kinases","Jup",0.00052373946736756,"Signal Transduction"
"4293","Ntrk3","Signaling by Receptor Tyrosine Kinases","Mapk1",0.00197233790817014,"Signal Transduction"
"4294","Ntrk3","Signaling by Receptor Tyrosine Kinases","Mapk11",0.0016648954420687,"Signal Transduction"
"4295","Ntrk3","Signaling by Receptor Tyrosine Kinases","Mapk14",0.0016648954420687,"Signal Transduction"
"4296","Ntrk3","Signaling by Receptor Tyrosine Kinases","Mapk3",0.00197233790817014,"Signal Transduction"
"4297","Ntrk3","Signaling by Receptor Tyrosine Kinases","Sos1",0.0085624574765672,"Signal Transduction"
"4298","Ntrk3","Signaling by Receptor Tyrosine Kinases","Hgf",0.000296826482677357,"Signal Transduction"
"4299","Ntrk3","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000631541957446556,"Signal Transduction"
"4300","Ntrk3","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.000540833383309958,"Signal Transduction"
"4301","Pdgfra","Signaling by Receptor Tyrosine Kinases","Stat6",0.206876227525903,"Signal Transduction"
"4302","Flt1","Signaling by Receptor Tyrosine Kinases","Atf1",0.00102946362512838,"Signal Transduction"
"4303","Flt1","Signaling by Receptor Tyrosine Kinases","Creb1",0.00234717037475482,"Signal Transduction"
"4304","Flt1","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.00251841286547524,"Signal Transduction"
"4305","Flt1","Signaling by Receptor Tyrosine Kinases","Jup",0.00251841286547524,"Signal Transduction"
"4306","Flt1","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000617498151703328,"Signal Transduction"
"4307","Flt1","Signaling by Receptor Tyrosine Kinases","Mapk11",0.00811770082730484,"Signal Transduction"
"4308","Flt1","Signaling by Receptor Tyrosine Kinases","Mapk14",0.00811770082730484,"Signal Transduction"
"4309","Flt1","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000617498151703328,"Signal Transduction"
"4310","Flt1","Signaling by Receptor Tyrosine Kinases","Sos1",0.00629345814886621,"Signal Transduction"
"4311","Flt1","Signaling by Receptor Tyrosine Kinases","Hgf",0.000288248049500519,"Signal Transduction"
"4312","Flt1","Signaling by Receptor Tyrosine Kinases","Hspb1",0.00300359751802749,"Signal Transduction"
"4313","Flt1","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.00234875413368164,"Signal Transduction"
"4314","Fyn","Signaling by Receptor Tyrosine Kinases","Atf1",0.00244231729593101,"Signal Transduction"
"4315","Fyn","Signaling by Receptor Tyrosine Kinases","Creb1",0.00527704902162113,"Signal Transduction"
"4316","Fyn","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.00597794992653932,"Signal Transduction"
"4317","Fyn","Signaling by Receptor Tyrosine Kinases","Jup",0.00597794992653932,"Signal Transduction"
"4318","Fyn","Signaling by Receptor Tyrosine Kinases","Mapk1",0.00103918819829894,"Signal Transduction"
"4319","Fyn","Signaling by Receptor Tyrosine Kinases","Mapk11",0.0192558614666593,"Signal Transduction"
"4320","Fyn","Signaling by Receptor Tyrosine Kinases","Mapk14",0.0192558614666593,"Signal Transduction"
"4321","Fyn","Signaling by Receptor Tyrosine Kinases","Mapk3",0.00103918819829894,"Signal Transduction"
"4322","Fyn","Signaling by Receptor Tyrosine Kinases","Sos1",0.0246130311301637,"Signal Transduction"
"4323","Fyn","Signaling by Receptor Tyrosine Kinases","Hgf",0.000399313347810555,"Signal Transduction"
"4324","Fyn","Signaling by Receptor Tyrosine Kinases","Hspb1",0.00713351354896045,"Signal Transduction"
"4325","Fyn","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.00556321991375646,"Signal Transduction"
"4326","Fer","Signaling by Receptor Tyrosine Kinases","Stat6",0.00266595805533128,"Signal Transduction"
"4327","Fer","Signaling by Receptor Tyrosine Kinases","Mmp9",0.0952770236995558,"Signal Transduction"
"4328","Pik3r1","Signaling by Receptor Tyrosine Kinases","Atf1",0.000217262528169259,"Signal Transduction"
"4329","Pik3r1","Signaling by Receptor Tyrosine Kinases","Creb1",0.000799469544261028,"Signal Transduction"
"4330","Pik3r1","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000469989961828131,"Signal Transduction"
"4331","Pik3r1","Signaling by Receptor Tyrosine Kinases","Jup",0.000469989961828131,"Signal Transduction"
"4332","Pik3r1","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000722709889879384,"Signal Transduction"
"4333","Pik3r1","Signaling by Receptor Tyrosine Kinases","Mapk11",0.00145376574701778,"Signal Transduction"
"4334","Pik3r1","Signaling by Receptor Tyrosine Kinases","Mapk14",0.00145376574701778,"Signal Transduction"
"4335","Pik3r1","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000722709889879384,"Signal Transduction"
"4336","Pik3r1","Signaling by Receptor Tyrosine Kinases","Sos1",0.0924930955900511,"Signal Transduction"
"4337","Pik3r1","Signaling by Receptor Tyrosine Kinases","Hgf",0.000474105121077632,"Signal Transduction"
"4338","Pik3r1","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000578658958215084,"Signal Transduction"
"4339","Pik3r1","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.000455887440962021,"Signal Transduction"
"4340","Ptprj","Signaling by Receptor Tyrosine Kinases","Atf1",0.000186562125242939,"Signal Transduction"
"4341","Ptprj","Signaling by Receptor Tyrosine Kinases","Creb1",0.000711078294127342,"Signal Transduction"
"4342","Ptprj","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000216595949065145,"Signal Transduction"
"4343","Ptprj","Signaling by Receptor Tyrosine Kinases","Jup",0.000216595949065145,"Signal Transduction"
"4344","Ptprj","Signaling by Receptor Tyrosine Kinases","Mapk1",0.00101292950752102,"Signal Transduction"
"4345","Ptprj","Signaling by Receptor Tyrosine Kinases","Mapk11",0.000401473471949825,"Signal Transduction"
"4346","Ptprj","Signaling by Receptor Tyrosine Kinases","Mapk14",0.000401473471949825,"Signal Transduction"
"4347","Ptprj","Signaling by Receptor Tyrosine Kinases","Mapk3",0.00101292950752102,"Signal Transduction"
"4348","Ptprj","Signaling by Receptor Tyrosine Kinases","Sos1",0.0534223167652725,"Signal Transduction"
"4349","Ptprj","Signaling by Receptor Tyrosine Kinases","Hgf",0.0213758794887988,"Signal Transduction"
"4350","Ptprj","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000346223183572429,"Signal Transduction"
"4351","Ptprj","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.000230886043280808,"Signal Transduction"
"4352","Ptprk","Signaling by Receptor Tyrosine Kinases","Atf1",0.000236742492224114,"Signal Transduction"
"4353","Ptprk","Signaling by Receptor Tyrosine Kinases","Creb1",0.00103881868915692,"Signal Transduction"
"4354","Ptprk","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000293285584599852,"Signal Transduction"
"4355","Ptprk","Signaling by Receptor Tyrosine Kinases","Jup",0.000293285584599852,"Signal Transduction"
"4356","Ptprk","Signaling by Receptor Tyrosine Kinases","Mapk1",0.00144792831026611,"Signal Transduction"
"4357","Ptprk","Signaling by Receptor Tyrosine Kinases","Mapk11",0.00060124994871474,"Signal Transduction"
"4358","Ptprk","Signaling by Receptor Tyrosine Kinases","Mapk14",0.00060124994871474,"Signal Transduction"
"4359","Ptprk","Signaling by Receptor Tyrosine Kinases","Mapk3",0.00144792831026611,"Signal Transduction"
"4360","Ptprk","Signaling by Receptor Tyrosine Kinases","Sos1",0.0514322449605315,"Signal Transduction"
"4361","Ptprk","Signaling by Receptor Tyrosine Kinases","Hgf",0.000461415331523623,"Signal Transduction"
"4362","Ptprk","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000451736494538469,"Signal Transduction"
"4363","Ptprk","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.000314471073556138,"Signal Transduction"
"4364","Mmp9","Signaling by Receptor Tyrosine Kinases","Stat6",0.00150775318588726,"Signal Transduction"
"4365","Src","Signaling by Receptor Tyrosine Kinases","Atf1",0.000264532902262971,"Signal Transduction"
"4366","Src","Signaling by Receptor Tyrosine Kinases","Creb1",0.00186617824594147,"Signal Transduction"
"4367","Src","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000569951773312388,"Signal Transduction"
"4368","Src","Signaling by Receptor Tyrosine Kinases","Jup",0.000569951773312388,"Signal Transduction"
"4369","Src","Signaling by Receptor Tyrosine Kinases","Mapk1",0.00214636772359735,"Signal Transduction"
"4370","Src","Signaling by Receptor Tyrosine Kinases","Mapk11",0.00181179798107667,"Signal Transduction"
"4371","Src","Signaling by Receptor Tyrosine Kinases","Mapk14",0.00181179798107667,"Signal Transduction"
"4372","Src","Signaling by Receptor Tyrosine Kinases","Mapk3",0.00214636772359735,"Signal Transduction"
"4373","Src","Signaling by Receptor Tyrosine Kinases","Sos1",0.00931796843040716,"Signal Transduction"
"4374","Src","Signaling by Receptor Tyrosine Kinases","Hgf",0.000323017054679335,"Signal Transduction"
"4375","Src","Signaling by Receptor Tyrosine Kinases","Hspb1",0.00068726624781021,"Signal Transduction"
"4376","Src","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.000588553975955521,"Signal Transduction"
"4377","Pik3r2","Signaling by Receptor Tyrosine Kinases","Atf1",0.000249750572047641,"Signal Transduction"
"4378","Pik3r2","Signaling by Receptor Tyrosine Kinases","Creb1",0.000861377577480827,"Signal Transduction"
"4379","Pik3r2","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000551926877974057,"Signal Transduction"
"4380","Pik3r2","Signaling by Receptor Tyrosine Kinases","Jup",0.000551926877974057,"Signal Transduction"
"4381","Pik3r2","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000718501420352371,"Signal Transduction"
"4382","Pik3r2","Signaling by Receptor Tyrosine Kinases","Mapk11",0.00172032315022939,"Signal Transduction"
"4383","Pik3r2","Signaling by Receptor Tyrosine Kinases","Mapk14",0.00172032315022939,"Signal Transduction"
"4384","Pik3r2","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000718501420352371,"Signal Transduction"
"4385","Pik3r2","Signaling by Receptor Tyrosine Kinases","Sos1",0.0890451100924056,"Signal Transduction"
"4386","Pik3r2","Signaling by Receptor Tyrosine Kinases","Hgf",0.000466670838214616,"Signal Transduction"
"4387","Pik3r2","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000675656500607628,"Signal Transduction"
"4388","Pik3r2","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.000531602108670843,"Signal Transduction"
"4389","Mknk1","Signaling by Receptor Tyrosine Kinases","Atf1",0.000720570608156308,"Signal Transduction"
"4390","Mknk1","Signaling by Receptor Tyrosine Kinases","Creb1",0.0197521237624219,"Signal Transduction"
"4391","Mknk1","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.00042929165683639,"Signal Transduction"
"4392","Mknk1","Signaling by Receptor Tyrosine Kinases","Jup",0.00042929165683639,"Signal Transduction"
"4393","Mknk1","Signaling by Receptor Tyrosine Kinases","Mapk1",0.0293630326387103,"Signal Transduction"
"4394","Mknk1","Signaling by Receptor Tyrosine Kinases","Mapk11",0.000722284212711457,"Signal Transduction"
"4395","Mknk1","Signaling by Receptor Tyrosine Kinases","Mapk14",0.000722284212711457,"Signal Transduction"
"4396","Mknk1","Signaling by Receptor Tyrosine Kinases","Mapk3",0.0293630326387103,"Signal Transduction"
"4397","Mknk1","Signaling by Receptor Tyrosine Kinases","Sos1",0.0437074491481976,"Signal Transduction"
"4398","Mknk1","Signaling by Receptor Tyrosine Kinases","Hgf",0.000666902257900136,"Signal Transduction"
"4399","Mknk1","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000707967779844168,"Signal Transduction"
"4400","Mknk1","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.00123310203030738,"Signal Transduction"
"4401","Pak2","Signaling by Receptor Tyrosine Kinases","Atf1",0.00418786904935457,"Signal Transduction"
"4402","Pak2","Signaling by Receptor Tyrosine Kinases","Creb1",0.00901308781146068,"Signal Transduction"
"4403","Pak2","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.0207602902432387,"Signal Transduction"
"4404","Pak2","Signaling by Receptor Tyrosine Kinases","Jup",0.0207602902432387,"Signal Transduction"
"4405","Pak2","Signaling by Receptor Tyrosine Kinases","Mapk1",0.00195615070587979,"Signal Transduction"
"4406","Pak2","Signaling by Receptor Tyrosine Kinases","Mapk11",0.0324938455116987,"Signal Transduction"
"4407","Pak2","Signaling by Receptor Tyrosine Kinases","Mapk14",0.0324938455116987,"Signal Transduction"
"4408","Pak2","Signaling by Receptor Tyrosine Kinases","Mapk3",0.00195615070587979,"Signal Transduction"
"4409","Pak2","Signaling by Receptor Tyrosine Kinases","Sos1",0.028691088702747,"Signal Transduction"
"4410","Pak2","Signaling by Receptor Tyrosine Kinases","Hgf",0.000616811523107297,"Signal Transduction"
"4411","Pak2","Signaling by Receptor Tyrosine Kinases","Hspb1",0.0121399402621939,"Signal Transduction"
"4412","Pak2","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.00943851430245787,"Signal Transduction"
"4413","Pak3","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.0644935453345461,"Signal Transduction"
"4414","Pak3","Signaling by Receptor Tyrosine Kinases","Jup",0.0644935453345461,"Signal Transduction"
"4415","Ptk2","Signaling by Receptor Tyrosine Kinases","Atf1",0.000286996223247966,"Signal Transduction"
"4416","Ptk2","Signaling by Receptor Tyrosine Kinases","Creb1",0.000923407815103916,"Signal Transduction"
"4417","Ptk2","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000671599150285302,"Signal Transduction"
"4418","Ptk2","Signaling by Receptor Tyrosine Kinases","Jup",0.000671599150285302,"Signal Transduction"
"4419","Ptk2","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000624092276679652,"Signal Transduction"
"4420","Ptk2","Signaling by Receptor Tyrosine Kinases","Mapk11",0.00214100914615953,"Signal Transduction"
"4421","Ptk2","Signaling by Receptor Tyrosine Kinases","Mapk14",0.00214100914615953,"Signal Transduction"
"4422","Ptk2","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000624092276679652,"Signal Transduction"
"4423","Ptk2","Signaling by Receptor Tyrosine Kinases","Sos1",0.00658814727561407,"Signal Transduction"
"4424","Ptk2","Signaling by Receptor Tyrosine Kinases","Hgf",0.00147709794546026,"Signal Transduction"
"4425","Ptk2","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000808032210074007,"Signal Transduction"
"4426","Ptk2","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.000639507435671875,"Signal Transduction"
"4427","Chek1","Signaling by Receptor Tyrosine Kinases","Stat6",0.00266595805533128,"Signal Transduction"
"4428","Chek1","Signaling by Receptor Tyrosine Kinases","Mmp9",0.0952770236995558,"Signal Transduction"
"4429","Mapk14","Signaling by Receptor Tyrosine Kinases","Atf1",0.0186502830982245,"Signal Transduction"
"4430","Mapk14","Signaling by Receptor Tyrosine Kinases","Creb1",0.0382752415534918,"Signal Transduction"
"4431","Mapk14","Signaling by Receptor Tyrosine Kinases","Hspb1",0.0552395027633435,"Signal Transduction"
"4432","Mapk14","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.0431800233561589,"Signal Transduction"
"4433","Prkca","Signaling by Receptor Tyrosine Kinases","Stat6",0.0079199600755587,"Signal Transduction"
"4434","Prkca","Signaling by Receptor Tyrosine Kinases","Mmp9",0.0482128881865017,"Signal Transduction"
"4435","Prkcb","Signaling by Receptor Tyrosine Kinases","Stat6",0.0232032602835714,"Signal Transduction"
"4436","Vegfa","Signaling by Receptor Tyrosine Kinases","Atf1",0.00205437888604637,"Signal Transduction"
"4437","Vegfa","Signaling by Receptor Tyrosine Kinases","Creb1",0.00446930983132624,"Signal Transduction"
"4438","Vegfa","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.00504066164340497,"Signal Transduction"
"4439","Vegfa","Signaling by Receptor Tyrosine Kinases","Jup",0.00504066164340497,"Signal Transduction"
"4440","Vegfa","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000890704289870514,"Signal Transduction"
"4441","Vegfa","Signaling by Receptor Tyrosine Kinases","Mapk11",0.0162544887630047,"Signal Transduction"
"4442","Vegfa","Signaling by Receptor Tyrosine Kinases","Mapk14",0.0162544887630047,"Signal Transduction"
"4443","Vegfa","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000890704289870514,"Signal Transduction"
"4444","Vegfa","Signaling by Receptor Tyrosine Kinases","Sos1",0.0108309612682379,"Signal Transduction"
"4445","Vegfa","Signaling by Receptor Tyrosine Kinases","Hgf",0.000356443309767444,"Signal Transduction"
"4446","Vegfa","Signaling by Receptor Tyrosine Kinases","Hspb1",0.00600977825805018,"Signal Transduction"
"4447","Vegfa","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.00469126595820633,"Signal Transduction"
"4448","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Atf1",0.000136175554927353,"Signal Transduction"
"4449","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Creb1",0.000677326141325527,"Signal Transduction"
"4450","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000176165092222333,"Signal Transduction"
"4451","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Jup",0.000176165092222333,"Signal Transduction"
"4452","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000939740889027234,"Signal Transduction"
"4453","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Mapk11",0.000384718765281832,"Signal Transduction"
"4454","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Mapk14",0.000384718765281832,"Signal Transduction"
"4455","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000939740889027234,"Signal Transduction"
"4456","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Sos1",0.0799641934681421,"Signal Transduction"
"4457","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Hgf",0.000374450569772778,"Signal Transduction"
"4458","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000264356831033605,"Signal Transduction"
"4459","Egfr,Erbb2","Signaling by Receptor Tyrosine Kinases","Rps6ka5",0.00019074048908513,"Signal Transduction"
"4460","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Atf1",0.000111380666366935,"Signal Transduction"
"4461","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Creb1",0.000524882202489468,"Signal Transduction"
"4462","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Ctnnb1",0.000145717684308316,"Signal Transduction"
"4463","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Esr1",0.0827027027026951,"Signal Transduction"
"4464","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Jup",0.000145717684308316,"Signal Transduction"
"4465","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Mapk1",0.000719162239157235,"Signal Transduction"
"4466","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Mapk11",0.000320143229542691,"Signal Transduction"
"4467","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Mapk14",0.000320143229542691,"Signal Transduction"
"4468","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Mapk3",0.000719162239157235,"Signal Transduction"
"4469","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Sos1",0.0372631477736969,"Signal Transduction"
"4470","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Hgf",0.000238675518935728,"Signal Transduction"
"4471","Erbb2,Erbb4","Signaling by Receptor Tyrosine Kinases","Hspb1",0.000218098861321681,"Signal Transduction"
